order_item_id,order_id,product_id,quantity,unit_price,line_total,customer_id,order_datetime,payment_method,order_status,discount_code,discount_pct,discount_amount,shipping_fee,gross_amount,net_revenue,is_rto,product_name,collection,category,price,unit_cost,signup_date,city,acquisition_channel,age_group
931,626,2,1,999.0,999.0,381,2026-06-24 14:01:00,COD,Delivered,NONE,0,0.0,0,2098.0,2098.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-04-11,Pune,Influencer,28-34
932,627,7,1,1499.0,1499.0,517,2026-06-25 19:35:00,COD,Cancelled,NONE,0,0.0,0,4097.0,4097.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-06-25,Lucknow,Organic/Direct,23-27
933,627,3,2,1299.0,2598.0,517,2026-06-25 19:35:00,COD,Cancelled,NONE,0,0.0,0,4097.0,4097.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-06-25,Lucknow,Organic/Direct,23-27
934,628,1,2,999.0,1998.0,518,2026-06-26 14:05:00,COD,Delivered,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-06-26,Lucknow,Organic/Direct,23-27
935,629,2,1,999.0,999.0,519,2026-06-26 23:55:00,Prepaid,Delivered,NONE,0,0.0,0,5597.0,5597.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-06-26,Pune,Influencer,23-27
936,629,11,2,2299.0,4598.0,519,2026-06-26 23:55:00,Prepaid,Delivered,NONE,0,0.0,0,5597.0,5597.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-06-26,Pune,Influencer,23-27
937,630,3,1,1299.0,1299.0,520,2026-06-26 10:06:00,Prepaid,Delivered,FESTIVE20,20,599.4,0,2997.0,2397.6,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-06-26,Delhi,Instagram Ads,23-27
938,630,8,1,699.0,699.0,520,2026-06-26 10:06:00,Prepaid,Delivered,FESTIVE20,20,599.4,0,2997.0,2397.6,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-06-26,Delhi,Instagram Ads,23-27
939,630,2,1,999.0,999.0,520,2026-06-26 10:06:00,Prepaid,Delivered,FESTIVE20,20,599.4,0,2997.0,2397.6,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-06-26,Delhi,Instagram Ads,23-27
940,631,3,1,1299.0,1299.0,63,2026-06-27 17:39:00,Prepaid,Delivered,NONE,0,0.0,0,1299.0,1299.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-10-23,Mumbai,Organic/Direct,23-27
941,632,4,2,1199.0,2398.0,331,2026-06-27 20:27:00,COD,Delivered,NONE,0,0.0,0,3397.0,3397.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-03-10,Ahmedabad,Influencer,35+
942,632,9,1,999.0,999.0,331,2026-06-27 20:27:00,COD,Delivered,NONE,0,0.0,0,3397.0,3397.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-03-10,Ahmedabad,Influencer,35+
943,633,1,2,999.0,1998.0,521,2026-06-27 15:50:00,COD,Delivered,NONE,0,0.0,0,6496.0,6496.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-06-27,Ahmedabad,Instagram Ads,23-27
944,633,2,1,999.0,999.0,521,2026-06-27 15:50:00,COD,Delivered,NONE,0,0.0,0,6496.0,6496.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-06-27,Ahmedabad,Instagram Ads,23-27
945,633,12,1,3499.0,3499.0,521,2026-06-27 15:50:00,COD,Delivered,NONE,0,0.0,0,6496.0,6496.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-06-27,Ahmedabad,Instagram Ads,23-27
946,634,2,2,999.0,1998.0,96,2026-06-27 09:32:00,Prepaid,Delivered,FESTIVE20,20,399.6,0,1998.0,1598.4,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-10,Bengaluru,Referral,28-34
947,635,4,1,1199.0,1199.0,522,2026-06-27 14:18:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-06-27,Lucknow,Influencer,35+
948,636,5,1,1099.0,1099.0,523,2026-06-27 23:53:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-06-27,Bengaluru,Influencer,23-27
949,637,1,1,999.0,999.0,524,2026-06-27 23:02:00,Prepaid,Delivered,NONE,0,0.0,0,2697.0,2697.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-06-27,Kolkata,Influencer,35+
950,637,2,1,999.0,999.0,524,2026-06-27 23:02:00,Prepaid,Delivered,NONE,0,0.0,0,2697.0,2697.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-06-27,Kolkata,Influencer,35+
951,637,8,1,699.0,699.0,524,2026-06-27 23:02:00,Prepaid,Delivered,NONE,0,0.0,0,2697.0,2697.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-06-27,Kolkata,Influencer,35+
952,638,12,1,3499.0,3499.0,156,2026-06-28 18:18:00,Prepaid,Delivered,NONE,0,0.0,0,6997.0,6997.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-12-15,Nagpur,Instagram Ads,23-27
953,638,11,1,2299.0,2299.0,156,2026-06-28 18:18:00,Prepaid,Delivered,NONE,0,0.0,0,6997.0,6997.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2025-12-15,Nagpur,Instagram Ads,23-27
954,638,4,1,1199.0,1199.0,156,2026-06-28 18:18:00,Prepaid,Delivered,NONE,0,0.0,0,6997.0,6997.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-12-15,Nagpur,Instagram Ads,23-27
955,639,7,1,1499.0,1499.0,525,2026-06-28 15:44:00,Prepaid,Delivered,LAUNCH15,15,914.55,0,6097.0,5182.45,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-06-28,Delhi,Instagram Ads,28-34
956,639,5,1,1099.0,1099.0,525,2026-06-28 15:44:00,Prepaid,Delivered,LAUNCH15,15,914.55,0,6097.0,5182.45,0,Men's Polo,Blanc,Polo,1099,550.0,2026-06-28,Delhi,Instagram Ads,28-34
957,639,12,1,3499.0,3499.0,525,2026-06-28 15:44:00,Prepaid,Delivered,LAUNCH15,15,914.55,0,6097.0,5182.45,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-06-28,Delhi,Instagram Ads,28-34
958,640,10,1,2199.0,2199.0,526,2026-06-28 08:29:00,Prepaid,Delivered,NONE,0,0.0,0,5397.0,5397.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-06-28,Nagpur,Organic/Direct,28-34
959,640,6,2,1599.0,3198.0,526,2026-06-28 08:29:00,Prepaid,Delivered,NONE,0,0.0,0,5397.0,5397.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-06-28,Nagpur,Organic/Direct,28-34
960,641,4,1,1199.0,1199.0,527,2026-06-28 17:15:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-06-28,Jaipur,Instagram Ads,23-27
961,642,4,1,1199.0,1199.0,528,2026-06-28 12:03:00,Prepaid,Returned,NONE,0,0.0,0,1199.0,1199.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-06-28,Pune,Referral,23-27
962,643,3,1,1299.0,1299.0,529,2026-06-28 12:12:00,Prepaid,Returned,NONE,0,0.0,0,1299.0,1299.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-06-28,Delhi,Instagram Ads,18-22
963,644,1,1,999.0,999.0,530,2026-06-29 10:15:00,COD,RTO,NONE,0,0.0,0,2198.0,2198.0,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-06-29,Nagpur,Organic/Direct,23-27
964,644,4,1,1199.0,1199.0,530,2026-06-29 10:15:00,COD,RTO,NONE,0,0.0,0,2198.0,2198.0,1,Acid Wash Tee,Noir,Tee,1199,576.0,2026-06-29,Nagpur,Organic/Direct,23-27
965,645,2,2,999.0,1998.0,531,2026-06-29 19:33:00,COD,Returned,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-06-29,Pune,Referral,18-22
966,646,4,1,1199.0,1199.0,532,2026-06-30 09:29:00,COD,Delivered,LAUNCH15,15,374.7,0,2498.0,2123.3,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-06-30,Delhi,Organic/Direct,18-22
967,646,3,1,1299.0,1299.0,532,2026-06-30 09:29:00,COD,Delivered,LAUNCH15,15,374.7,0,2498.0,2123.3,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-06-30,Delhi,Organic/Direct,18-22
968,647,8,1,699.0,699.0,221,2026-06-30 13:50:00,COD,Returned,NONE,0,0.0,0,4097.0,4097.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-01-06,Jaipur,Influencer,23-27
969,647,10,1,2199.0,2199.0,221,2026-06-30 13:50:00,COD,Returned,NONE,0,0.0,0,4097.0,4097.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-01-06,Jaipur,Influencer,23-27
970,647,4,1,1199.0,1199.0,221,2026-06-30 13:50:00,COD,Returned,NONE,0,0.0,0,4097.0,4097.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-06,Jaipur,Influencer,23-27
971,648,3,1,1299.0,1299.0,533,2026-06-30 09:25:00,Prepaid,Delivered,WELCOME10,10,479.8,0,4798.0,4318.2,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-06-30,Hyderabad,Organic/Direct,23-27
972,648,12,1,3499.0,3499.0,533,2026-06-30 09:25:00,Prepaid,Delivered,WELCOME10,10,479.8,0,4798.0,4318.2,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-06-30,Hyderabad,Organic/Direct,23-27
973,649,1,2,999.0,1998.0,534,2026-06-30 13:52:00,Prepaid,Delivered,LAUNCH15,15,764.4,0,5096.0,4331.6,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-06-30,Bengaluru,Google Ads,23-27
974,649,6,1,1599.0,1599.0,534,2026-06-30 13:52:00,Prepaid,Delivered,LAUNCH15,15,764.4,0,5096.0,4331.6,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-06-30,Bengaluru,Google Ads,23-27
975,649,7,1,1499.0,1499.0,534,2026-06-30 13:52:00,Prepaid,Delivered,LAUNCH15,15,764.4,0,5096.0,4331.6,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-06-30,Bengaluru,Google Ads,23-27
976,650,1,1,999.0,999.0,402,2026-06-30 17:55:00,Prepaid,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-04-24,Delhi,Instagram Ads,28-34
977,650,6,1,1599.0,1599.0,402,2026-06-30 17:55:00,Prepaid,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-04-24,Delhi,Instagram Ads,28-34
978,651,10,1,2199.0,2199.0,535,2026-07-01 15:03:00,Prepaid,Delivered,NONE,0,0.0,0,2199.0,2199.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-07-01,Nagpur,Instagram Ads,23-27
979,652,11,1,2299.0,2299.0,536,2026-07-01 23:06:00,Prepaid,Cancelled,NONE,0,0.0,0,2299.0,2299.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-07-01,Delhi,Influencer,18-22
980,653,10,1,2199.0,2199.0,258,2026-07-02 15:44:00,Prepaid,Cancelled,NONE,0,0.0,0,2199.0,2199.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-01-28,Mumbai,Organic/Direct,23-27
981,654,1,1,999.0,999.0,95,2026-07-02 16:06:00,COD,Delivered,NONE,0,0.0,0,2498.0,2498.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-10,Pune,Influencer,23-27
982,654,7,1,1499.0,1499.0,95,2026-07-02 16:06:00,COD,Delivered,NONE,0,0.0,0,2498.0,2498.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-10,Pune,Influencer,23-27
983,655,3,1,1299.0,1299.0,537,2026-07-02 19:55:00,Prepaid,Delivered,REF10,10,129.9,0,1299.0,1169.1,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-07-02,Ahmedabad,Instagram Ads,18-22
984,656,3,1,1299.0,1299.0,439,2026-07-02 13:10:00,Prepaid,Delivered,NONE,0,0.0,0,1299.0,1299.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-13,Mumbai,Instagram Ads,18-22
985,657,6,1,1599.0,1599.0,538,2026-07-02 15:39:00,COD,RTO,LAUNCH15,15,239.85,49,1599.0,1408.15,1,Oversized Shirt,Noir,Shirt,1599,752.0,2026-07-02,Jaipur,Google Ads,18-22
986,658,2,1,999.0,999.0,539,2026-07-02 13:38:00,Prepaid,Delivered,LAUNCH15,15,149.85,0,999.0,849.15,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-07-02,Jaipur,Organic/Direct,18-22
987,659,9,1,999.0,999.0,540,2026-07-02 15:27:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-07-02,Pune,Instagram Ads,28-34
988,660,7,1,1499.0,1499.0,541,2026-07-03 22:02:00,Prepaid,Delivered,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-07-03,Ahmedabad,Influencer,23-27
989,661,2,1,999.0,999.0,369,2026-07-03 23:54:00,Prepaid,Delivered,WELCOME10,10,99.9,0,999.0,899.1,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-04-04,Nagpur,Instagram Ads,23-27
990,662,10,1,2199.0,2199.0,454,2026-07-04 12:52:00,Prepaid,Delivered,FESTIVE20,20,639.6,0,3198.0,2558.4,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-05-25,Indore,Google Ads,28-34
991,662,1,1,999.0,999.0,454,2026-07-04 12:52:00,Prepaid,Delivered,FESTIVE20,20,639.6,0,3198.0,2558.4,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-25,Indore,Google Ads,28-34
992,663,5,1,1099.0,1099.0,542,2026-07-04 11:08:00,Prepaid,Delivered,FESTIVE20,20,419.6,0,2098.0,1678.4,0,Men's Polo,Blanc,Polo,1099,550.0,2026-07-04,Lucknow,Influencer,18-22
993,663,9,1,999.0,999.0,542,2026-07-04 11:08:00,Prepaid,Delivered,FESTIVE20,20,419.6,0,2098.0,1678.4,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-07-04,Lucknow,Influencer,18-22
994,664,5,2,1099.0,2198.0,274,2026-07-04 17:55:00,Prepaid,Delivered,LAUNCH15,15,329.7,0,2198.0,1868.3,0,Men's Polo,Blanc,Polo,1099,550.0,2026-02-03,Indore,Organic/Direct,35+
995,665,9,2,999.0,1998.0,462,2026-07-04 11:49:00,COD,Delivered,NONE,0,0.0,0,4796.0,4796.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-28,Jaipur,Influencer,18-22
996,665,3,1,1299.0,1299.0,462,2026-07-04 11:49:00,COD,Delivered,NONE,0,0.0,0,4796.0,4796.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-28,Jaipur,Influencer,18-22
997,665,7,1,1499.0,1499.0,462,2026-07-04 11:49:00,COD,Delivered,NONE,0,0.0,0,4796.0,4796.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-05-28,Jaipur,Influencer,18-22
998,666,4,1,1199.0,1199.0,447,2026-07-05 17:47:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-18,Pune,Organic/Direct,23-27
999,667,1,1,999.0,999.0,543,2026-07-05 10:04:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-07-05,Ahmedabad,Instagram Ads,18-22
1000,668,7,1,1499.0,1499.0,544,2026-07-06 22:19:00,Prepaid,Returned,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-07-06,Ahmedabad,Influencer,28-34
1001,669,6,1,1599.0,1599.0,545,2026-07-06 23:53:00,COD,RTO,NONE,0,0.0,0,4197.0,4197.0,1,Oversized Shirt,Noir,Shirt,1599,752.0,2026-07-06,Nagpur,Instagram Ads,18-22
1002,669,7,1,1499.0,1499.0,545,2026-07-06 23:53:00,COD,RTO,NONE,0,0.0,0,4197.0,4197.0,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-07-06,Nagpur,Instagram Ads,18-22
1003,669,5,1,1099.0,1099.0,545,2026-07-06 23:53:00,COD,RTO,NONE,0,0.0,0,4197.0,4197.0,1,Men's Polo,Blanc,Polo,1099,550.0,2026-07-06,Nagpur,Instagram Ads,18-22
1004,670,8,1,699.0,699.0,546,2026-07-07 13:28:00,COD,Delivered,WELCOME10,10,199.8,0,1998.0,1798.2,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-07-07,Kolkata,Influencer,23-27
1005,670,3,1,1299.0,1299.0,546,2026-07-07 13:28:00,COD,Delivered,WELCOME10,10,199.8,0,1998.0,1798.2,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-07-07,Kolkata,Influencer,23-27
1006,671,4,1,1199.0,1199.0,547,2026-07-08 19:32:00,COD,RTO,LAUNCH15,15,179.85,49,1199.0,1068.15,1,Acid Wash Tee,Noir,Tee,1199,576.0,2026-07-08,Pune,Referral,23-27
1007,672,4,1,1199.0,1199.0,548,2026-07-08 08:22:00,Prepaid,Delivered,NONE,0,0.0,0,3498.0,3498.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-07-08,Nagpur,Influencer,18-22
1008,672,11,1,2299.0,2299.0,548,2026-07-08 08:22:00,Prepaid,Delivered,NONE,0,0.0,0,3498.0,3498.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-07-08,Nagpur,Influencer,18-22
1009,673,10,1,2199.0,2199.0,549,2026-07-08 19:35:00,Prepaid,Delivered,WELCOME10,10,219.9,0,2199.0,1979.1,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-07-08,Lucknow,Google Ads,18-22
1010,674,12,1,3499.0,3499.0,550,2026-07-08 23:18:00,Prepaid,Delivered,NONE,0,0.0,0,3499.0,3499.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-07-08,Nagpur,Instagram Ads,18-22
1011,675,12,1,3499.0,3499.0,551,2026-07-09 23:28:00,COD,Delivered,REF10,10,489.7,0,4897.0,4407.3,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-07-09,Indore,Influencer,23-27
1012,675,8,2,699.0,1398.0,551,2026-07-09 23:28:00,COD,Delivered,REF10,10,489.7,0,4897.0,4407.3,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-07-09,Indore,Influencer,23-27
1013,676,1,1,999.0,999.0,552,2026-07-09 10:07:00,COD,Delivered,NONE,0,0.0,0,4496.0,4496.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-07-09,Nagpur,Influencer,23-27
1014,676,4,2,1199.0,2398.0,552,2026-07-09 10:07:00,COD,Delivered,NONE,0,0.0,0,4496.0,4496.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-07-09,Nagpur,Influencer,23-27
1015,676,5,1,1099.0,1099.0,552,2026-07-09 10:07:00,COD,Delivered,NONE,0,0.0,0,4496.0,4496.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-07-09,Nagpur,Influencer,23-27
1016,677,6,1,1599.0,1599.0,355,2026-07-09 08:07:00,Prepaid,Delivered,NONE,0,0.0,0,1599.0,1599.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-03-28,Nashik,Influencer,23-27
1017,678,1,1,999.0,999.0,84,2026-07-09 13:29:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-05,Hyderabad,Organic/Direct,23-27
1018,679,5,1,1099.0,1099.0,553,2026-07-10 14:38:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-07-10,Mumbai,Organic/Direct,23-27
1019,680,3,1,1299.0,1299.0,431,2026-07-10 14:47:00,COD,Delivered,NONE,0,0.0,0,4597.0,4597.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-10,Kolkata,Organic/Direct,18-22
1020,680,10,1,2199.0,2199.0,431,2026-07-10 14:47:00,COD,Delivered,NONE,0,0.0,0,4597.0,4597.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-05-10,Kolkata,Organic/Direct,18-22
1021,680,5,1,1099.0,1099.0,431,2026-07-10 14:47:00,COD,Delivered,NONE,0,0.0,0,4597.0,4597.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-05-10,Kolkata,Organic/Direct,18-22
1022,681,3,1,1299.0,1299.0,554,2026-07-10 17:43:00,COD,Delivered,LAUNCH15,15,419.7,0,2798.0,2378.3,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-07-10,Kolkata,Instagram Ads,18-22
1023,681,7,1,1499.0,1499.0,554,2026-07-10 17:43:00,COD,Delivered,LAUNCH15,15,419.7,0,2798.0,2378.3,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-07-10,Kolkata,Instagram Ads,18-22
1024,682,8,1,699.0,699.0,10,2026-07-10 14:58:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-09-12,Lucknow,Organic/Direct,35+
1025,683,1,1,999.0,999.0,555,2026-07-11 11:03:00,COD,Cancelled,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-07-11,Bengaluru,Influencer,23-27
1026,684,4,1,1199.0,1199.0,384,2026-07-11 10:33:00,Prepaid,Delivered,FESTIVE20,20,239.8,0,1199.0,959.2,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-04-13,Pune,Google Ads,18-22
1027,685,7,1,1499.0,1499.0,556,2026-07-11 11:20:00,COD,Delivered,FESTIVE20,20,739.4,0,3697.0,2957.6,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-07-11,Bengaluru,Influencer,28-34
1028,685,5,2,1099.0,2198.0,556,2026-07-11 11:20:00,COD,Delivered,FESTIVE20,20,739.4,0,3697.0,2957.6,0,Men's Polo,Blanc,Polo,1099,550.0,2026-07-11,Bengaluru,Influencer,28-34
1029,686,7,1,1499.0,1499.0,557,2026-07-11 17:20:00,COD,Delivered,REF10,10,149.9,49,1499.0,1398.1,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-07-11,Ahmedabad,Google Ads,23-27
1030,687,4,1,1199.0,1199.0,558,2026-07-11 09:49:00,Prepaid,Delivered,NONE,0,0.0,0,1199.0,1199.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-07-11,Indore,Influencer,23-27
1031,688,6,1,1599.0,1599.0,442,2026-07-12 16:17:00,COD,Delivered,LAUNCH15,15,569.7,0,3798.0,3228.3,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-05-16,Jaipur,Instagram Ads,18-22
1032,688,10,1,2199.0,2199.0,442,2026-07-12 16:17:00,COD,Delivered,LAUNCH15,15,569.7,0,3798.0,3228.3,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-05-16,Jaipur,Instagram Ads,18-22
1033,689,10,1,2199.0,2199.0,559,2026-07-12 22:55:00,COD,Delivered,FESTIVE20,20,439.8,0,2199.0,1759.2,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-07-12,Bengaluru,Google Ads,28-34
1034,690,1,2,999.0,1998.0,49,2026-07-12 18:48:00,Prepaid,Delivered,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-10-18,Nashik,Organic/Direct,18-22
1035,691,9,1,999.0,999.0,560,2026-07-12 15:23:00,COD,RTO,NONE,0,0.0,49,999.0,1048.0,1,Terry Shorts,Blanc,Bottoms,999,500.0,2026-07-12,Mumbai,Instagram Ads,23-27
1036,692,2,1,999.0,999.0,81,2026-07-12 10:09:00,Prepaid,Cancelled,WELCOME10,10,99.9,0,999.0,899.1,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-03,Mumbai,Organic/Direct,18-22
1037,693,1,1,999.0,999.0,561,2026-07-12 12:16:00,Prepaid,Delivered,LAUNCH15,15,299.7,0,1998.0,1698.3,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-07-12,Jaipur,Instagram Ads,23-27
1038,693,2,1,999.0,999.0,561,2026-07-12 12:16:00,Prepaid,Delivered,LAUNCH15,15,299.7,0,1998.0,1698.3,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-07-12,Jaipur,Instagram Ads,23-27
1039,694,2,1,999.0,999.0,562,2026-07-13 15:23:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-07-13,Pune,Organic/Direct,35+
1040,695,5,1,1099.0,1099.0,563,2026-07-14 13:51:00,COD,Delivered,LAUNCH15,15,164.85,49,1099.0,983.15,0,Men's Polo,Blanc,Polo,1099,550.0,2026-07-14,Nagpur,Referral,18-22
1041,696,8,1,699.0,699.0,409,2026-07-14 13:26:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-04-29,Kolkata,Instagram Ads,18-22
1042,697,11,2,2299.0,4598.0,564,2026-07-15 12:06:00,Prepaid,Delivered,WELCOME10,10,559.7,0,5597.0,5037.3,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-07-15,Mumbai,Organic/Direct,23-27
1043,697,2,1,999.0,999.0,564,2026-07-15 12:06:00,Prepaid,Delivered,WELCOME10,10,559.7,0,5597.0,5037.3,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-07-15,Mumbai,Organic/Direct,23-27
1044,698,2,1,999.0,999.0,266,2026-07-15 13:21:00,Prepaid,Delivered,FESTIVE20,20,199.8,0,999.0,799.2,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-01-31,Nagpur,Organic/Direct,35+
1045,699,12,1,3499.0,3499.0,565,2026-07-15 21:33:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-07-15,Nagpur,Influencer,18-22
1046,700,2,1,999.0,999.0,566,2026-07-16 15:16:00,COD,Delivered,FESTIVE20,20,899.4,0,4497.0,3597.6,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-07-16,Pune,Influencer,18-22
1047,700,3,1,1299.0,1299.0,566,2026-07-16 15:16:00,COD,Delivered,FESTIVE20,20,899.4,0,4497.0,3597.6,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-07-16,Pune,Influencer,18-22
1048,700,10,1,2199.0,2199.0,566,2026-07-16 15:16:00,COD,Delivered,FESTIVE20,20,899.4,0,4497.0,3597.6,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-07-16,Pune,Influencer,18-22
1049,701,4,1,1199.0,1199.0,490,2026-07-16 20:57:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-06-15,Nagpur,Google Ads,18-22
